PUMA,block_group_id,region
11615,5333320081,1
11615,5333320082,1
11615,5333320083,1
11615,5333320101,1
11615,5333320102,1
11615,5333320103,1
11615,5333320104,1
11615,5333320111,1
11615,5333320112,1
11615,5333321021,1
11615,5333321022,1
11615,5333321023,1
11615,5333321024,1
11609,5333321031,1
11609,5333321032,1
11609,5333321033,1
11609,5333321034,1
11609,5333321041,1
11609,5333321042,1
11609,5333321043,1
11609,5333322031,1
11609,5333322032,1
11609,5333322033,1
11609,5333322034,1
11609,5333322071,1
11609,5333322072,1
11609,5333322073,1
11609,5333322081,1
11609,5333322082,1
11609,5333322083,1
11609,5333322084,1
11609,5333322085,1
11609,5333322101,1
11609,5333322102,1
11609,5333322103,1
11609,5333322111,1
11609,5333322112,1
11609,5333322113,1
11609,5333322121,1
11609,5333322122,1
11609,5333322123,1
11609,5333322124,1
11609,5333322131,1
11609,5333322132,1
11609,5333322133,1
11609,5333322141,1
11609,5333322142,1
11609,5333322143,1
11609,5333322151,1
11609,5333322152,1
11616,5333323071,1
11616,5333323072,1
11616,5333323073,1
11616,5333323074,1
11616,5333323075,1
11607,5333323091,1
11607,5333323092,1
11607,5333323093,1
11616,5333323111,1
11616,5333323112,1
11616,5333323113,1
11616,5333323114,1
11616,5333323115,1
11607,5333323131,1
11607,5333323132,1
11607,5333323133,1
11607,5333323134,1
11616,5333323151,1
11616,5333323152,1
11616,5333323153,1
11609,5333323161,1
11609,5333323162,1
11609,5333323163,1
11609,5333323164,1
11609,5333323171,1
11609,5333323172,1
11609,5333323173,1
11609,5333323174,1
11609,5333323175,1
11609,5333323181,1
11609,5333323182,1
11609,5333323183,1
11609,5333323184,1
11616,5333323191,1
11616,5333323192,1
11616,5333323193,1
11616,5333323194,1
11616,5333323201,1
11616,5333323202,1
11616,5333323203,1
11616,5333323211,1
11616,5333323212,1
11616,5333323213,1
11616,5333323214,1
11616,5333323221,1
11616,5333323222,1
11616,5333323223,1
11607,5333323231,1
11607,5333323232,1
11607,5333323233,1
11607,5333323234,1
11607,5333323241,1
11607,5333323242,1
11607,5333323243,1
11607,5333323244,1
11607,5333323251,1
11607,5333323252,1
11607,5333323253,1
11616,5333323261,1
11616,5333323262,1
11616,5333323263,1
11616,5333323271,1
11616,5333323272,1
11616,5333323281,1
11616,5333323282,1
11616,5333323283,1
11616,5333323291,1
11616,5333323292,1
11616,5333324011,1
11616,5333324012,1
11616,5333324013,1
11616,5333324014,1
11616,5333324021,1
11616,5333324022,1
11616,5333324023,1
11616,5333324024,1
11616,5333325001,1
11616,5333325002,1
11616,5333325003,1
11616,5333325004,1
11616,5333326011,1
11616,5333326012,1
11616,5333326021,1
11616,5333326022,1
11616,5333326023,1
11616,5333326024,1
11616,5333327021,1
11616,5333327022,1
11616,5333327023,1
11616,5333327024,1
11616,5333327025,1
11616,5333327026,1
11616,5333327031,1
11616,5333327032,1
11616,5333327041,1
11616,5333327042,1
11616,5333327043,1
11616,5333327044,1
11616,5333328001,1
11616,5333328002,1
11616,5333328003,1
11612,53339901000,1
11505,5353602001,1
11502,5353603001,1
11502,5353603002,1
11502,5353603003,1
11501,5353604001,1
11501,5353604002,1
11501,5353604003,1
11501,5353604004,1
11501,5353604005,1
11501,5353605001,1
11501,5353605002,1
11501,5353605003,1
11501,5353605004,1
11501,5353605005,1
11501,5353606001,1
11501,5353606002,1
11501,5353606003,1
11501,5353606004,1
11501,5353606005,1
11501,5353606006,1
11501,5353607001,1
11501,5353607002,1
11501,5353607003,1
11501,5353607004,1
11501,5353607005,1
11501,5353607006,1
11501,5353608001,1
11501,5353608002,1
11501,5353608003,1
11501,5353608004,1
11501,5353608005,1
11501,5353608006,1
11501,5353608007,1
11502,5353609031,1
11502,5353609032,1
11502,5353609033,1
11501,5353609041,1
11501,5353609042,1
11501,5353609043,1
11501,5353609044,1
11502,5353609051,1
11502,5353609052,1
11502,5353609053,1
11502,5353609054,1
11502,5353609055,1
11501,5353609061,1
11501,5353609062,1
11502,5353610011,1
11502,5353610012,1
11502,5353610013,1
11502,5353610021,1
11502,5353610022,1
11502,5353610023,1
11502,5353610024,1
11501,5353611001,1
11501,5353611002,1
11501,5353611003,1
11501,5353611004,1
11501,5353611005,1
11501,5353611006,1
11501,5353611007,1
11501,5353612001,1
11501,5353612002,1
11501,5353612003,1
11501,5353612004,1
11501,5353612005,1
11501,5353612006,1
11501,5353613001,1
11501,5353613002,1
11501,5353613003,1
11501,5353613004,1
11501,5353613005,1
11501,5353613006,1
11501,5353614001,1
11501,5353614002,1
11501,5353614003,1
11501,5353615001,1
11501,5353615002,1
11501,5353615003,1
11501,5353615004,1
11501,5353616011,1
11501,5353616021,1
11501,5353617001,1
11501,5353617002,1
11501,5353617003,1
11501,5353617004,1
11501,5353617005,1
11501,5353618001,1
11501,5353618002,1
11501,5353618003,1
11501,5353619001,1
11501,5353619002,1
11501,5353620001,1
11501,5353620002,1
11501,5353620003,1
11501,5353620004,1
11501,5353623001,1
11501,5353623002,1
11501,5353623003,1
11501,5353623004,1
11501,5353624001,1
11501,5353624002,1
11501,5353624003,1
11501,5353624004,1
11501,5353624005,1
11501,5353625001,1
11501,5353625002,1
11501,5353625003,1
11501,5353625004,1
11501,5353625005,1
11501,5353625006,1
11501,5353625007,1
11501,5353626001,1
11501,5353626002,1
11501,5353628011,1
11501,5353628012,1
11501,5353628013,1
11501,5353628014,1
11501,5353628021,1
11501,5353628022,1
11501,5353628023,1
11501,5353629001,1
11501,5353629002,1
11501,5353629003,1
11501,5353629004,1
11501,5353629005,1
11501,5353629006,1
11501,5353630001,1
11501,5353630002,1
11504,5353631001,1
11504,5353631002,1
11504,5353631003,1
11504,5353631004,1
11504,5353632001,1
11504,5353632002,1
11504,5353632003,1
11504,5353632004,1
11504,5353632005,1
11504,5353633001,1
11504,5353633002,1
11504,5353633003,1
11504,5353633004,1
11504,5353633005,1
11504,5353634001,1
11504,5353634002,1
11504,5353634003,1
11504,5353634004,1
11504,5353634005,1
11504,5353634006,1
11504,5353635011,1
11504,5353635012,1
11504,5353635013,1
11504,5353635014,1
11504,5353635021,1
11504,5353635022,1
11504,5353635023,1
11507,5353701001,1
11507,5353701002,1
11507,5353701003,1
11507,5353701004,1
11507,5353702031,1
11507,5353702032,1
11507,5353702033,1
11507,5353702041,1
11507,5353702042,1
11507,5353702051,1
11507,5353702052,1
11507,5353702061,1
11507,5353702062,1
11507,5353702063,1
11507,5353702071,1
11507,5353702072,1
11507,5353702073,1
11507,5353702074,1
11505,5353703071,1
11505,5353703072,1
11505,5353703073,1
11505,5353703081,1
11505,5353703082,1
11505,5353703091,1
11505,5353703092,1
11505,5353703093,1
11507,5353703101,1
11507,5353703102,1
11507,5353703103,1
11507,5353703104,1
11507,5353703111,1
11507,5353703112,1
11507,5353703113,1
11505,5353703121,1
11505,5353703122,1
11505,5353703123,1
11505,5353703131,1
11505,5353703132,1
11505,5353703133,1
11505,5353703134,1
11505,5353703135,1
11505,5353703141,1
11505,5353703142,1
11505,5353703151,1
11505,5353703152,1
11505,5353703153,1
11505,5353703154,1
11505,5353703161,1
11505,5353703162,1
11505,5353704011,1
11505,5353704012,1
11507,5353704031,1
11507,5353704032,1
11507,5353704033,1
11507,5353704041,1
11507,5353704042,1
11505,5353707031,1
11505,5353707032,1
11505,5353707033,1
11505,5353707034,1
11505,5353707035,1
11504,5353711001,1
11504,5353711002,1
11506,5353712051,1
11506,5353712052,1
11506,5353712061,1
11506,5353712062,1
11506,5353712063,1
11506,5353712064,1
11506,5353712071,1
11506,5353712072,1
11506,5353712073,1
11506,5353712081,1
11506,5353712082,1
11506,5353712083,1
11506,5353712091,1
11506,5353712092,1
11506,5353712093,1
11506,5353712101,1
11506,5353712102,1
11506,5353712103,1
11506,5353713041,1
11506,5353713042,1
11506,5353713043,1
11504,5353713051,1
11504,5353713052,1
11504,5353713061,1
11504,5353713062,1
11504,5353713063,1
11504,5353713064,1
11506,5353713071,1
11506,5353713072,1
11506,5353713073,1
11506,5353713091,1
11506,5353713092,1
11506,5353713093,1
11506,5353713101,1
11506,5353713102,1
11504,5353714031,1
11504,5353714032,1
11504,5353714033,1
11504,5353714061,1
11504,5353714062,1
11504,5353714063,1
11504,5353714064,1
11507,5353714071,1
11507,5353714072,1
11507,5353714073,1
11507,5353714074,1
11504,5353714081,1
11504,5353714082,1
11504,5353714083,1
11504,5353714091,1
11504,5353714092,1
11504,5353714093,1
11504,5353714094,1
11504,5353714101,1
11504,5353714102,1
11504,5353714103,1
11504,5353714104,1
11504,5353714111,1
11504,5353714112,1
11504,5353714113,1
11504,5353715031,1
11504,5353715032,1
11504,5353715033,1
11504,5353715034,1
11504,5353715041,1
11504,5353715042,1
11504,5353715043,1
11504,5353715044,1
11504,5353715051,1
11504,5353715052,1
11504,5353715053,1
11504,5353715054,1
11504,5353715061,1
11504,5353715062,1
11504,5353715063,1
11504,5353716011,1
11504,5353716012,1
11504,5353716021,1
11504,5353716022,1
11504,5353716023,1
11504,5353716024,1
11504,5353717031,1
11504,5353717032,1
11504,5353717041,1
11504,5353717042,1
11504,5353717043,1
11504,5353717051,1
11504,5353717052,1
11504,5353717053,1
11504,5353717061,1
11504,5353717071,1
11504,5353717072,1
11504,5353717073,1
11503,5353718031,1
11503,5353718032,1
11503,5353718033,1
11503,5353718034,1
11503,5353718051,1
11503,5353718052,1
11503,5353718053,1
11503,5353718061,1
11503,5353718062,1
11503,5353718071,1
11503,5353718072,1
11503,5353718081,1
11503,5353718082,1
11503,5353718083,1
11503,5353719011,1
11503,5353719012,1
11503,5353719013,1
11503,5353719014,1
11503,5353719021,1
11503,5353719022,1
11503,5353719023,1
11503,5353719024,1
11503,5353719025,1
11503,5353720001,1
11503,5353720002,1
11503,5353720003,1
11503,5353720004,1
11503,5353721051,1
11503,5353721052,1
11503,5353721053,1
11503,5353721054,1
11503,5353721061,1
11503,5353721062,1
11503,5353721063,1
11503,5353721064,1
11503,5353721071,1
11503,5353721072,1
11503,5353721073,1
11503,5353721074,1
11503,5353721081,1
11503,5353721082,1
11503,5353721083,1
11503,5353721084,1
11503,5353721085,1
11503,5353721091,1
11503,5353721092,1
11503,5353721111,1
11503,5353721112,1
11503,5353721121,1
11503,5353721122,1
11503,5353721123,1
11502,5353723051,1
11502,5353723052,1
11502,5353723053,1
11502,5353723054,1
11502,5353723055,1
11502,5353723056,1
11502,5353723071,1
11502,5353723072,1
11502,5353723073,1
11502,5353723074,1
11503,5353723081,1
11503,5353723082,1
11503,5353723083,1
11503,5353723084,1
11503,5353723085,1
11502,5353723091,1
11502,5353723092,1
11502,5353723093,1
11502,5353723094,1
11502,5353723101,1
11502,5353723102,1
11502,5353723103,1
11502,5353723111,1
11502,5353723112,1
11502,5353723113,1
11503,5353723121,1
11503,5353723122,1
11503,5353723123,1
11503,5353723131,1
11503,5353723132,1
11502,5353724051,1
11502,5353724052,1
11502,5353724061,1
11502,5353724062,1
11502,5353724063,1
11502,5353724071,1
11502,5353724072,1
11502,5353724073,1
11502,5353724081,1
11502,5353724082,1
11502,5353724083,1
11502,5353724084,1
11502,5353724091,1
11502,5353724092,1
11502,5353724101,1
11502,5353724102,1
11502,5353725031,1
11502,5353725032,1
11502,5353725041,1
11502,5353725042,1
11502,5353725051,1
11502,5353725052,1
11502,5353725053,1
11502,5353725054,1
11502,5353725061,1
11502,5353725062,1
11502,5353725071,1
11502,5353725072,1
11502,5353726011,1
11502,5353726012,1
11502,5353726013,1
11502,5353726021,1
11502,5353726022,1
11502,5353726023,1
11502,5353726031,1
11502,5353726032,1
11502,5353726033,1
11502,5353726034,1
11502,5353726035,1
11503,5353728001,1
11503,5353728002,1
11503,5353729011,1
11503,5353729031,1
11503,5353729051,1
11503,5353729052,1
11503,5353729053,1
11503,5353729061,1
11503,5353729062,1
11503,5353729071,1
11503,5353729072,1
11503,5353729073,1
11507,5353730011,1
11507,5353730012,1
11507,5353730013,1
11507,5353730014,1
11507,5353730015,1
11507,5353730051,1
11507,5353730052,1
11507,5353730053,1
11507,5353730054,1
11507,5353730061,1
11507,5353730062,1
11506,5353731081,1
11506,5353731082,1
11506,5353731083,1
11506,5353731101,1
11506,5353731102,1
11506,5353731111,1
11506,5353731112,1
11506,5353731113,1
11507,5353731131,1
11507,5353731132,1
11507,5353731133,1
11507,5353731141,1
11507,5353731142,1
11507,5353731143,1
11507,5353731151,1
11507,5353731152,1
11507,5353731153,1
11507,5353731161,1
11507,5353731162,1
11507,5353731171,1
11507,5353731172,1
11507,5353731181,1
11507,5353731182,1
11507,5353731191,1
11507,5353731192,1
11506,5353731201,1
11506,5353731202,1
11506,5353731211,1
11506,5353731212,1
11506,5353731221,1
11506,5353731222,1
11506,5353731231,1
11506,5353731232,1
11507,5353731241,1
11507,5353731242,1
11506,5353731251,1
11506,5353731252,1
11506,5353731253,1
11506,5353731261,1
11507,5353732001,1
11507,5353732002,1
11507,5353732003,1
11507,5353732004,1
11505,5353733011,1
11505,5353733012,1
11505,5353733013,1
11505,5353733014,1
11505,5353733021,1
11505,5353733022,1
11505,5353733023,1
11506,5353734041,1
11506,5353734042,1
11506,5353734043,1
11506,5353734044,1
11506,5353734045,1
11506,5353734051,1
11506,5353734052,1
11506,5353734061,1
11506,5353734062,1
11506,5353734063,1
11506,5353734071,1
11506,5353734072,1
11506,5353734073,1
11506,5353734081,1
11506,5353734082,1
11506,5353734083,1
11505,5353735001,1
11505,5353735002,1
11505,5353735003,1
11505,5353735004,1
11505,5353735005,1
11505,5353735006,1
11505,53539400011,1
11505,53539400012,1
11505,53539400021,1
11505,53539400022,1
11505,53539400023,1
11505,53539400031,1
11505,53539400032,1
11505,53539400033,1
11505,53539400041,1
11505,53539400042,1
11505,53539400043,1
11505,53539400044,1
11505,53539400045,1
11505,53539400046,1
11505,53539400051,1
11505,53539400052,1
11505,53539400053,1
11501,53539400061,1
11501,53539400062,1
11501,53539400071,1
11501,53539400072,1
11501,53539400073,1
11505,53539400081,1
11505,53539400082,1
11505,53539400083,1
11505,53539400091,1
11505,53539400092,1
11505,53539400101,1
11505,53539400102,1
11505,53539400103,1
11505,53539400111,1
11505,53539400112,1
11505,53539400113,1
11703,5361401001,1
11703,5361401002,1
11703,5361401003,1
11703,5361401004,1
11703,5361402001,1
11703,5361402002,1
11703,5361402003,1
11703,5361402004,1
11703,5361403001,1
11703,5361403002,1
11703,5361404001,1
11703,5361404002,1
11703,5361404003,1
11703,5361405001,1
11703,5361405002,1
11703,5361407001,1
11703,5361407002,1
11703,5361407003,1
11703,5361407004,1
11703,5361408001,1
11703,5361408002,1
11703,5361409001,1
11703,5361409002,1
11703,5361410001,1
11703,5361410002,1
11703,5361410003,1
11703,5361410004,1
11703,5361411001,1
11703,5361411002,1
11703,5361411003,1
11703,5361411004,1
11703,5361412011,1
11703,5361412012,1
11703,5361412021,1
11703,5361412022,1
11703,5361412023,1
11703,5361412024,1
11702,5361413011,1
11702,5361413012,1
11702,5361413013,1
11702,5361413014,1
11703,5361413031,1
11703,5361413032,1
11703,5361413033,1
11702,5361413041,1
11702,5361413042,1
11703,5361414001,1
11703,5361414002,1
11703,5361414003,1
11703,5361414004,1
11703,5361415001,1
11703,5361415002,1
11703,5361416011,1
11703,5361416012,1
11703,5361416013,1
11703,5361416014,1
11703,5361416051,1
11703,5361416052,1
11703,5361416053,1
11703,5361416061,1
11703,5361416062,1
11703,5361416063,1
11703,5361416071,1
11703,5361416072,1
11703,5361416081,1
11703,5361416082,1
11703,5361416083,1
11703,5361416084,1
11703,5361416085,1
11703,5361417011,1
11703,5361417012,1
11703,5361417013,1
11702,5361417031,1
11702,5361417032,1
11702,5361417033,1
11702,5361417034,1
11702,5361417041,1
11702,5361417042,1
11702,5361417043,1
11703,5361418051,1
11703,5361418052,1
11703,5361418053,1
11703,5361418061,1
11703,5361418062,1
11703,5361418063,1
11703,5361418064,1
11703,5361418065,1
11703,5361418066,1
11703,5361418081,1
11703,5361418082,1
11703,5361418083,1
11702,5361418091,1
11702,5361418092,1
11702,5361418093,1
11702,5361418101,1
11702,5361418102,1
11702,5361418103,1
11702,5361418111,1
11702,5361418112,1
11702,5361418113,1
11702,5361418121,1
11702,5361418122,1
11702,5361419011,1
11702,5361419012,1
11702,5361419013,1
11702,5361419031,1
11702,5361419032,1
11702,5361419033,1
11702,5361419034,1
11703,5361419041,1
11703,5361419042,1
11703,5361419043,1
11702,5361419051,1
11702,5361419052,1
11702,5361419053,1
11702,5361419054,1
11702,5361420011,1
11702,5361420012,1
11702,5361420013,1
11702,5361420014,1
11702,5361420031,1
11702,5361420032,1
11702,5361420041,1
11702,5361420042,1
11702,5361420043,1
11702,5361420051,1
11702,5361420052,1
11702,5361420053,1
11702,5361420061,1
11702,5361420062,1
11702,5361420063,1
11702,5361501011,1
11702,5361501012,1
11702,5361501021,1
11702,5361501022,1
11702,5361501023,1
11701,5361502001,1
11701,5361502002,1
11701,5361502003,1
11701,5361502004,1
11701,5361503001,1
11701,5361503002,1
11701,5361503003,1
11701,5361503004,1
11701,5361504011,1
11701,5361504012,1
11701,5361504013,1
11701,5361504014,1
11701,5361504015,1
11701,5361504016,1
11701,5361504021,1
11701,5361504022,1
11701,5361504023,1
11701,5361504024,1
11701,5361505001,1
11701,5361505002,1
11701,5361505003,1
11701,5361505004,1
11701,5361505005,1
11701,5361506001,1
11701,5361507001,1
11701,5361507002,1
11701,5361507003,1
11701,5361507004,1
11701,5361507005,1
11701,5361508001,1
11701,5361508002,1
11701,5361508003,1
11701,5361508004,1
11701,5361508005,1
11701,5361509001,1
11701,5361509002,1
11701,5361509003,1
11701,5361510001,1
11701,5361510002,1
11701,5361510003,1
11701,5361511001,1
11701,5361511002,1
11701,5361511003,1
11701,5361512001,1
11701,5361512002,1
11701,5361512003,1
11701,5361512004,1
11701,5361513001,1
11701,5361513002,1
11701,5361513003,1
11701,5361513004,1
11701,5361513005,1
11701,5361513006,1
11701,5361514001,1
11701,5361514002,1
11701,5361514003,1
11701,5361514004,1
11701,5361514005,1
11701,5361515001,1
11701,5361515002,1
11701,5361515003,1
11701,5361515004,1
11701,5361516011,1
11701,5361516012,1
11701,5361516013,1
11701,5361516014,1
11701,5361516021,1
11701,5361516022,1
11701,5361516023,1
11701,5361517011,1
11701,5361517012,1
11701,5361517013,1
11701,5361517014,1
11701,5361517021,1
11701,5361517022,1
11701,5361517023,1
11702,5361518021,1
11702,5361518022,1
11702,5361518023,1
11702,5361518031,1
11702,5361518032,1
11702,5361518033,1
11702,5361518041,1
11702,5361518042,1
11701,5361519051,1
11701,5361519052,1
11701,5361519053,1
11701,5361519054,1
11701,5361519055,1
11701,5361519056,1
11701,5361519057,1
11704,5361519121,1
11704,5361519122,1
11701,5361519131,1
11701,5361519132,1
11701,5361519133,1
11701,5361519134,1
11701,5361519141,1
11701,5361519142,1
11701,5361519143,1
11701,5361519144,1
11704,5361519151,1
11704,5361519152,1
11704,5361519153,1
11704,5361519154,1
11704,5361519161,1
11704,5361519162,1
11704,5361519163,1
11704,5361519171,1
11704,5361519172,1
11704,5361519173,1
11704,5361519181,1
11704,5361519182,1
11704,5361519183,1
11704,5361519184,1
11704,5361519211,1
11704,5361519212,1
11704,5361519213,1
11704,5361519221,1
11704,5361519222,1
11704,5361519223,1
11704,5361519231,1
11704,5361519232,1
11704,5361519233,1
11704,5361519241,1
11704,5361519242,1
11704,5361519243,1
11704,5361519251,1
11704,5361519252,1
11704,5361519253,1
11704,5361519254,1
11704,5361519261,1
11704,5361519262,1
11704,5361519263,1
11702,5361519271,1
11702,5361519272,1
11702,5361519273,1
11702,5361519281,1
11702,5361519282,1
11702,5361519283,1
11704,5361520031,1
11704,5361520032,1
11704,5361520033,1
11704,5361520034,1
11704,5361520041,1
11704,5361520042,1
11704,5361520043,1
11704,5361520044,1
11704,5361520051,1
11704,5361520052,1
11704,5361520053,1
11704,5361520054,1
11704,5361520061,1
11704,5361520062,1
11704,5361520063,1
11704,5361520071,1
11704,5361520072,1
11704,5361520073,1
11705,5361521041,1
11705,5361521042,1
11705,5361521043,1
11705,5361521051,1
11705,5361521052,1
11704,5361521071,1
11704,5361521072,1
11704,5361521081,1
11704,5361521082,1
11704,5361521083,1
11704,5361521121,1
11704,5361521122,1
11704,5361521131,1
11704,5361521132,1
11704,5361521141,1
11704,5361521142,1
11704,5361521143,1
11704,5361521151,1
11704,5361521152,1
11704,5361521153,1
11704,5361521154,1
11704,5361521155,1
11704,5361521156,1
11704,5361521181,1
11704,5361521182,1
11704,5361521183,1
11705,5361522031,1
11705,5361522032,1
11705,5361522033,1
11705,5361522041,1
11705,5361522042,1
11705,5361522043,1
11705,5361522061,1
11705,5361522062,1
11705,5361522063,1
11705,5361522071,1
11705,5361522072,1
11705,5361522073,1
11705,5361522074,1
11705,5361522081,1
11705,5361522082,1
11705,5361522083,1
11705,5361522091,1
11705,5361522092,1
11705,5361522093,1
11705,5361523011,1
11705,5361523012,1
11705,5361523013,1
11705,5361523014,1
11705,5361523021,1
11705,5361523022,1
11705,5361523023,1
11705,5361524011,1
11705,5361524012,1
11705,5361524013,1
11705,5361524014,1
11705,5361524021,1
11705,5361524022,1
11705,5361524023,1
11705,5361525021,1
11705,5361525022,1
11705,5361525023,1
11705,5361525031,1
11705,5361525032,1
11705,5361525033,1
11705,5361525034,1
11705,5361525041,1
11705,5361525042,1
11705,5361526031,1
11705,5361526032,1
11705,5361526041,1
11705,5361526042,1
11705,5361526043,1
11705,5361526051,1
11705,5361526052,1
11705,5361526053,1
11705,5361526054,1
11705,5361526061,1
11705,5361526062,1
11705,5361526063,1
11705,5361526071,1
11705,5361526072,1
11705,5361526073,1
11706,5361527011,1
11706,5361527051,1
11706,5361527052,1
11706,5361527053,1
11706,5361527054,1
11706,5361527055,1
11705,5361527061,1
11705,5361527062,1
11705,5361527071,1
11705,5361527072,1
11706,5361527081,1
11706,5361527082,1
11706,5361527083,1
11706,5361527084,1
11706,5361527091,1
11706,5361527092,1
11706,5361528031,1
11706,5361528032,1
11706,5361528033,1
11706,5361528034,1
11706,5361528041,1
11706,5361528042,1
11706,5361528043,1
11706,5361528044,1
11706,5361528051,1
11706,5361528052,1
11706,5361528053,1
11706,5361528061,1
11706,5361528062,1
11706,5361528063,1
11706,5361528064,1
11706,5361528065,1
11706,5361529031,1
11706,5361529032,1
11706,5361529033,1
11706,5361529034,1
11706,5361529041,1
11706,5361529042,1
11706,5361529043,1
11706,5361529044,1
11706,5361529051,1
11706,5361529052,1
11706,5361529053,1
11706,5361529061,1
11706,5361529062,1
11706,5361529063,1
11706,5361531011,1
11706,5361531012,1
11706,5361531021,1
11706,5361531022,1
11706,5361531023,1
11706,5361531024,1
11706,5361532011,1
11706,5361532012,1
11706,5361532013,1
11706,5361532021,1
11706,5361532022,1
11706,5361532023,1
11706,5361533011,1
11706,5361533012,1
11706,5361533013,1
11706,5361533014,1
11706,5361533021,1
11706,5361533022,1
11706,5361533023,1
11706,5361533024,1
11706,5361533025,1
11706,5361534001,1
11706,5361534002,1
11706,5361534003,1
11706,5361534004,1
11706,5361535041,1
11706,5361535042,1
11706,5361535043,1
11706,5361535044,1
11706,5361535045,1
11706,5361535051,1
11706,5361535052,1
11706,5361535053,1
11706,5361535054,1
11706,5361535061,1
11706,5361535062,1
11706,5361535063,1
11706,5361535064,1
11706,5361535071,1
11706,5361535072,1
11706,5361535073,1
11706,5361535081,1
11706,5361535082,1
11706,5361535091,1
11706,5361535092,1
11706,5361535093,1
11705,5361536021,1
11705,5361536022,1
11705,5361536023,1
11705,5361536024,1
11705,5361536031,1
11705,5361536032,1
11705,5361536033,1
11705,5361536041,1
11705,5361536042,1
11705,5361536043,1
11706,5361537001,1
11706,5361537002,1
11705,5361538011,1
11705,5361538012,1
11705,5361538013,1
11705,5361538021,1
11705,5361538022,1
11705,5361538023,1
11705,5361538024,1
11705,5361538031,1
11705,5361538032,1
11705,5361538033,1
11705,5361538034,1
11706,53619400011,1
11706,53619400012,1
11706,53619400013,1
11706,53619400014,1
11706,53619400021,1
11706,53619400022,1
11706,53619400023,1
11706,53619900020,1
11706,53619901000,1
